"","Word","VersionNum","WordType","Block","Word_ID_unique","RTclean_mean","RTclean_sd","Rtclean_n","zRTclean_mean","zRTclean_sd","zRTclean_n","ACC","ACC_n","Concrete_rating","num_boi_pexman","mean_rating_boi_pexman","sd_rating_boi_pexman","num_tillotson_boi","mean_rating_tillotson_boi","sd_rating_tillotson_boi","num_image","mean_rating_image","sd_rating_image
","num_boi","mean_rating_boi","sd_rating_boi","Lg10WF","Lg10CD","Dom_PoS_SUBTLEX","AoA_Kup_lem","group","level"
"1","amazement","4","Abstract",1,40191,973.57,332.01,30,-0.2256,0.7312,30,0.9375,32,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56820172406699,1.54406804435028,"Noun",9.22,NA,NA
"2","apocalypse","5","Abstract",3,50630,1203.9,536.95,10,0.3527,0.995,10,0.3125,32,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10380372095596,1.96378782734556,"Noun",12.78,NA,NA
"3","atheism","8","Abstract",2,80426,1155.38,381.51,26,0.356,0.9814,26,0.8387,31,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,0.778151250383644,"Noun",12.69,NA,NA
"4","attention","All","Abstract",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70182693039714,3.47726599542485,"Noun",6.78,NA,NA
"5","benefit","9","Abstract",3,90639,1081.44,364.28,27,0.2358,0.8693,27,0.9,30,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86510397464113,2.74896286125616,"Noun",9.17,NA,NA
"6","breakup","2","Abstract",1,20247,1210.65,402.42,23,0.5114,1.0023,23,0.7097,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17609125905568,2.05690485133647,"Noun",9.2,NA,NA
"7","callousness","5","Abstract",2,50440,1114.43,301.51,30,0.4391,0.9732,30,0.9375,32,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954242509439325,0.903089986991944,"Noun",11.19,NA,NA
"8","causation","5","Abstract",3,50661,1185.28,413.76,32,0.4948,1.193,32,1,32,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.954242509439325,"Noun",13.89,NA,NA
"9","comeback","10","Abstract",2,100379,1159.62,478.78,26,0.4226,0.8929,26,0.8125,32,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23299611039215,2.13987908640124,"Noun",9.8,NA,NA
"10","concordance","1","Abstract",4,10883,1149.9,426.7,30,0.5069,0.958,30,0.9677,31,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",14.54,NA,NA
"11","damnation","2","Abstract",2,20478,1106.61,423.66,28,0.2268,0.7512,28,0.9032,31,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83250891270624,1.76342799356294,"Noun",8.94,NA,NA
"12","depravity","10","Abstract",2,100476,992.5,418.56,30,0.0178,1.1581,30,0.9688,32,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54406804435028,1.50514997831991,"Noun",13.37,NA,NA
"13","doings","2","Abstract",3,20632,1044.71,349.09,28,0.2831,0.7825,28,0.9032,31,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39794000867204,1.38021124171161,"Noun",5.89135,NA,NA
"14","domineer","10","Abstract",1,100225,1349.53,516.89,19,1.0616,1.03,19,0.5938,32,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477121254719662,0.477121254719662,"Noun",10.31,NA,NA
"15","ego","5","Abstract",4,50993,916.96,237.38,27,-0.0848,0.9831,27,0.8438,32,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58319877396862,2.49276038902684,"Noun",10.89,NA,NA
"16","euphemism","9","Abstract",2,90459,1033.21,356.46,28,0.157,1.0349,28,0.9333,30,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67209785793572,1.61278385671974,"Noun",14.38,NA,NA
"17","expertise","10","Abstract",4,100898,1048.39,317.84,31,0.1873,0.8333,31,0.9688,32,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3096301674259,2.25042000230889,"Noun",10.61,NA,NA
"18","exposure","10","Abstract",1,100222,1040.59,382.98,22,-0.0233,1.0055,22,0.6875,32,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46538285144842,2.38201704257487,"Noun",10.44,NA,NA
"19","falsehood","9","Abstract",1,90184,1060.54,364.69,28,-0.034,0.809,28,0.9667,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,1.04139268515823,"Noun",11.94,NA,NA
"20","finality","6","Abstract",4,60985,1247.3,506.67,30,0.557,1.0668,30,1,31,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32221929473392,1.20411998265592,"Noun",12.5,NA,NA
"21","gaffe","10","Abstract",3,100691,1178.22,445.54,18,0.6962,1.2449,18,0.5625,32,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477121254719662,0.477121254719662,"Noun",12.27,NA,NA
"22","geopolitics","1","Abstract",3,10710,1438.09,513.36,11,1.1821,1.0931,11,0.4194,31,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.698970004336019,"Noun",14.81,NA,NA
"23","hatred","5","Abstract",1,50208,1061.31,283.6,29,0.3049,0.8745,29,0.9375,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44247976906445,2.3384564936046,"Noun",8.72,NA,NA
"24","heartbreak","7","Abstract",2,70483,1168.05,329.55,20,0.545,0.8943,20,0.6774,31,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05307844348342,1.89209460269048,"Noun",10.32,NA,NA
"25","info","4","Abstract",4,40985,952.47,337.76,19,0.0301,1.1944,19,0.6129,31,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27875360095283,2.22788670461367,"Noun",9.37,NA,NA
"26","inversion","1","Abstract",2,10410,1016.68,352.9,25,0.1489,0.9132,25,0.871,31,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,0.954242509439325,"Noun",12.89,NA,NA
"27","jubilee","3","Abstract",1,30223,1246.17,545.43,6,0.4015,1.2589,6,0.2258,31,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6232492903979,1.38021124171161,"Noun",10.61,NA,NA
"28","lesbianism","6","Abstract",2,60496,1399.74,567.18,19,0.8828,1.1255,19,0.6774,31,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.954242509439325,"Noun",14.44,NA,NA
"29","letdown","8","Abstract",2,80438,1137.14,378.01,28,0.4186,1.1103,28,0.871,31,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25527250510331,1.23044892137827,"Noun",10.28,NA,NA
"30","libel","1","Abstract",3,10703,1139.08,430.67,24,0.3113,0.8876,24,0.7742,31,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75587485567249,1.49136169383427,"Noun",14.12,NA,NA
"31","loss","2","Abstract",4,20971,949,368.46,27,0.0566,1.1893,27,0.9032,31,2.19,23,1.434782609,0.895751942,29,1.62,1.35,NA,NA,NA,NA,NA,NA,3.17201880942456,3.05880548667591,"Noun",5,NA,NA
"32","maleness","8","Abstract",1,80170,1379.44,406.26,18,1.1938,1.2984,18,0.5806,31,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.602059991327962,"Noun",11.21,NA,NA
"33","manifestation","2","Abstract",3,20659,1157.86,270.58,22,0.7357,0.8845,22,0.7097,31,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73239375982297,1.69019608002851,"Noun",14.17,NA,NA
"34","mistake","7","Abstract",4,70990,1000.54,345.06,26,0.1197,0.8697,26,0.871,31,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71608685377483,3.4944328987264,"Noun",5.78,NA,NA
"35","outrage","7","Abstract",1,70239,1068.62,324.54,21,0.0629,0.9805,21,0.6452,31,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20682587603185,2.16136800223497,"Noun",9.9,NA,NA
"36","oversight","4","Abstract",4,40892,1016.92,256.98,25,0.2691,0.7192,25,0.7813,32,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8750612633917,1.83884909073726,"Noun",11.28,NA,NA
"37","pardon","9","Abstract",2,90448,954.57,331.7,28,-0.0586,0.9441,28,0.9333,30,2.24,24,1.75,1.390964632,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5182506513085,3.25261034056737,"Noun",7.83,NA,NA
"38","prowess","1","Abstract",3,10708,1042.65,334.61,26,0.1001,0.7773,26,0.871,31,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61278385671974,1.55630250076729,"Noun",13,NA,NA
"39","psychology","6","Abstract",3,60654,994.63,295.59,19,0.0315,1.0286,19,0.6129,31,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44715803134222,2.35218251811136,"Noun",11.72,NA,NA
"40","quirk","All","Abstract",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32221929473392,1.27875360095283,"Noun",11.39,NA,NA
"41","rashness","1","Abstract",3,10740,1146.52,342.79,27,0.5457,1.1223,27,0.8387,31,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602059991327962,0.602059991327962,"Noun",12.33,NA,NA
"42","realness","10","Abstract",4,100908,974.23,471.55,30,-0.122,0.9586,30,0.9063,32,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",6.71,NA,NA
"43","revisionist","2","Abstract",1,20201,1255.45,376.99,11,0.6462,1.1375,11,0.3548,31,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,1.07918124604762,"Noun",16.53,NA,NA
"44","schemer","2","Abstract",1,20225,1145.08,320.02,12,0.3395,0.9263,12,0.3871,31,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.778151250383644,"Noun",11.67,NA,NA
"45","secrecy","2","Abstract",2,20438,1058.63,492.26,24,0.0086,0.9002,24,0.8065,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25042000230889,2.19589965240923,"Noun",8.89,NA,NA
"46","seniority","10","Abstract",1,100200,1270.93,483.59,29,0.6504,1.1835,29,0.9063,32,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7481880270062,1.69019608002851,"Noun",12.75,NA,NA
"47","situation","5","Abstract",3,50709,1081.83,489.26,23,0.0099,1.2493,23,0.7813,32,2.03,29,1.965517241,1.657941034,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62407573114568,3.39898106665813,"Noun",9.26,NA,NA
"48","starvation","9","Abstract",1,90158,1116.07,377.22,15,0.3133,1.2801,15,0.5,30,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88081359228079,1.84509804001426,"Noun",8.53,NA,NA
"49","undertone","7","Abstract",2,70499,1277.07,426.4,15,0.9828,0.9281,15,0.4839,31,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",11.61,NA,NA
"50","uplift","8","Abstract",1,80159,1021.23,264.89,22,0.0131,0.8044,22,0.7097,31,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,1.14612803567824,"Noun",10,NA,NA
"51","apostrophe","6","Concrete",4,60799,1311.48,646.68,25,0.8069,1.361,25,0.7742,31,3.88,21,1.523809524,1.077916862,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,1.04139268515823,"Noun",8.39,"[1.28,3.68]","low"
"52","bogey","6","Concrete",2,60289,1197.88,549.6,16,0.7121,1.2598,16,0.4839,31,3.69,23,3.173913043,1.825381004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10720996964787,1.7481880270062,"Noun",10.73,"[1.28,3.68]","low"
"53","cascade","1","Concrete",3,10618,1295.88,443.31,17,1.141,1.2693,17,0.5806,31,3.83,23,1.608695652,1.157549545,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51851393987789,1.25527250510331,"Noun",12.3,"[1.28,3.68]","low"
"54","combustion","5","Concrete",2,50333,1185.7,461.65,20,0.6507,1.101,20,0.625,32,3.86,22,2.181818182,1.735795787,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81291335664286,1.66275783168157,"Noun",11.42,"[1.28,3.68]","low"
"55","crucifixion","7","Concrete",1,70003,1353.65,421.75,20,0.9481,1.1099,20,0.6774,31,4,27,2.37037037,1.944383393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5910646070265,1.44715803134222,"Noun",9.2,"[1.28,3.68]","low"
"56","funeral","9","Concrete",1,90032,987.24,338.22,25,-0.3527,0.9295,25,0.8333,30,3.83,23,2.434782609,1.674028537,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22891340599469,2.98272338766855,"Noun",7.28,"[1.28,3.68]","low"
"57","galley","4","Concrete",4,40841,943,323.06,26,0.061,1.2021,26,0.8387,31,4.07,23,2.608695652,1.876629727,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91907809237607,1.70757017609794,"Noun",12.69,"[1.28,3.68]","low"
"58","laceration","8","Concrete",3,80535,1139.95,347.42,20,0.5351,1.18,20,0.6774,31,4.2,27,3.444444444,2.154303981,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78532983501077,1.72427586960079,"Noun",13.41,"[1.28,3.68]","low"
"59","lacquer","6","Concrete",4,60867,964.28,334.31,25,-0.1609,0.7109,25,0.8065,31,4.28,22,3.181818182,1.918242341,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36172783601759,1.20411998265592,"Noun",13.19,"[1.28,3.68]","low"
"60","menthol","3","Concrete",3,30515,1029.07,355.6,30,0.1238,0.9301,30,1,31,3.85,24,2.916666667,2.124733572,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36172783601759,1.25527250510331,"Noun",11.11,"[1.28,3.68]","low"
"61","nobleman","10","Concrete",4,100755,912.94,425.64,31,-0.2883,0.8119,31,0.9688,32,3.85,25,3.36,1.868154169,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57978359661681,1.47712125471966,"Noun",9.74,"[1.28,3.68]","low"
"62","peddler","1","Concrete",2,10289,946.76,321.1,29,-0.2891,0.744,29,0.9355,31,4.52,23,3.47826087,1.728624393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49136169383427,1.39794000867204,"Noun",8.44,"[1.28,3.68]","low"
"63","printing","9","Concrete",1,90015,989.48,364.69,29,-0.2576,0.9562,29,1,30,4.22,24,3.25,2.090350501,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26245108973043,2.12057393120585,"Noun",8.17,"[1.28,3.68]","low"
"64","speakeasy","7","Concrete",2,70327,1395.69,486.83,16,1.2992,1.1202,16,0.5484,31,3.59,27,2.925925926,1.879564719,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54406804435028,1.27875360095283,"Noun",11.33,"[1.28,3.68]","low"
"65","wintertime","8","Concrete",4,80848,1023.42,250.19,24,0.2781,0.9638,24,0.7742,31,3.67,28,3.607142857,2.199987975,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36172783601759,1.32221929473392,"Noun",5.61,"[1.28,3.68]","low"
"66","angler","7","Concrete",1,70103,1151.27,349.68,15,0.3493,0.8943,15,0.4839,31,4.14,24,3.833333333,2.31566812,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30102999566398,0.954242509439325,"Noun",11.53,"(3.68,4.71]","medium"
"67","assassin","10","Concrete",1,100072,985.96,311.65,27,-0.0593,0.8875,27,0.8438,32,4.43,25,4.32,1.908751774,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4814426285023,2.27646180417324,"Noun",11.28,"(3.68,4.71]","medium"
"68","banner","7","Concrete",4,70857,762.61,206.02,28,-0.5925,0.4372,28,0.9355,31,4.8,22,3.909090909,1.874873733,NA,NA,NA,43,4.65,1.74,41,3.49,1.8,2.4814426285023,2.13353890837022,"Noun",9.17,"(3.68,4.71]","medium"
"69","botanist","9","Concrete",3,90531,1027.9,388.34,29,0.1055,0.9876,29,0.9667,30,4.07,24,4.125,1.848912724,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17609125905568,1.14612803567824,"Noun",10.63,"(3.68,4.71]","medium"
"70","clergy","3","Concrete",4,30870,873.92,172.34,24,-0.2181,0.6421,24,0.7742,31,4.03,25,4.48,1.530795,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69019608002851,1.54406804435028,"Noun",10.15,"(3.68,4.71]","medium"
"71","converter","2","Concrete",4,20852,1061.3,360.93,27,0.1809,0.7079,27,0.871,31,3.61,22,4.227272727,2.091520709,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07918124604762,1.04139268515823,"Noun",12.72,"(3.68,4.71]","medium"
"72","coolant","5","Concrete",2,50258,993.41,222.73,22,0.141,0.7877,22,0.6875,32,4.25,24,4,1.817786518,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55630250076729,1.32221929473392,"Noun",11.18,"(3.68,4.71]","medium"
"73","harvest","5","Concrete",1,50040,975.85,409.6,27,-0.1538,0.8897,27,0.8438,32,4,28,4.464285714,1.452511053,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29225607135648,2.16435285578444,"Noun",7.4,"(3.68,4.71]","medium"
"74","haymaker","8","Concrete",4,80774,865.23,322.78,31,-0.3611,0.8341,31,1,31,4.19,25,3.92,1.934769581,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602059991327962,0.602059991327962,"Noun",11.06,"(3.68,4.71]","medium"
"75","heiress","3","Concrete",3,30556,1072.2,460.5,20,0.3111,1.2955,20,0.5806,31,3.89,25,3.92,2.196967607,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77085201164214,1.61278385671974,"Noun",12.71,"(3.68,4.71]","medium"
"76","horsehair","9","Concrete",3,90534,882.9,275.23,30,-0.3259,0.9409,30,1,30,4.75,25,4.16,1.907878403,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,0.698970004336019,"Noun",6.06,"(3.68,4.71]","medium"
"77","huckleberry","3","Concrete",1,30008,1008.14,399.22,28,-0.2741,0.7748,28,0.9355,31,4.25,27,4.037037037,1.742709682,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65321251377534,1.51851393987789,"Noun",10.44,"(3.68,4.71]","medium"
"78","lambskin","4","Concrete",1,40110,947.23,326.98,31,-0.3289,0.8228,31,0.9688,32,4.72,24,4.416666667,1.976308959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.301029995663981,"Noun",10.78,"(3.68,4.71]","medium"
"79","landmine","7","Concrete",4,70864,987.14,374.8,29,0.056,0.9084,29,0.9355,31,4.85,25,4.24,2.126812952,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,0.778151250383644,"Noun",10.95,"(3.68,4.71]","medium"
"80","landscape","2","Concrete",4,20851,940.63,412.97,30,-0.1306,1.1534,30,0.9677,31,4.34,26,4.384615385,2.173971906,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10720996964787,1.98677173426624,"Noun",9.89,"(3.68,4.71]","medium"
"81","lather","9","Concrete",1,90041,1082.56,352.61,25,0.0838,1.1142,25,0.8333,30,3.77,26,3.807692308,2.298159799,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46239799789896,1.44715803134222,"Noun",8.05,"(3.68,4.71]","medium"
"82","prankster","4","Concrete",2,40286,942.41,344.27,32,-0.1071,1.0226,32,1,32,3.59,28,4.642857143,1.66030532,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07918124604762,1.04139268515823,"Noun",8.58,"(3.68,4.71]","medium"
"83","schoolgirl","9","Concrete",1,90051,755.63,163.33,30,-0.9801,0.4277,30,1,30,4.66,24,4.625,2.102017664,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98677173426624,1.8750612633917,"Noun",6.68,"(3.68,4.71]","medium"
"84","structure","3","Concrete",3,30531,982.92,409.67,26,-0.0339,0.9815,26,0.9032,31,4.03,25,4.16,2.173323108,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7160033436348,2.58883172559421,"Noun",9.45,"(3.68,4.71]","medium"
"85","torturer","8","Concrete",3,80586,1036.25,470.01,28,0.1157,1.2125,28,0.871,31,4.31,24,4.041666667,1.706233244,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,1.14612803567824,"Noun",10.83,"(3.68,4.71]","medium"
"86","violinist","4","Concrete",2,40255,863.45,310.71,29,-0.4921,0.8529,29,0.875,32,4.84,23,4.47826087,1.903813523,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53147891704226,1.38021124171161,"Noun",9.17,"(3.68,4.71]","medium"
"87","beer","2","Concrete",1,20047,714.13,168.49,31,-1.038,0.4397,31,1,31,4.88,24,5.791666667,1.382473104,30,5.93,1.55,NA,NA,NA,NA,NA,NA,3.58557351862273,3.25671774597749,"Noun",6.11,"(4.71,6.72]","high"
"88","blackberry","10","Concrete",4,100840,812.22,281.61,32,-0.5076,1.0047,32,1,32,4.97,24,5.416666667,1.767254482,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5910646070265,1.44715803134222,"Noun",8.95,"(4.71,6.72]","high"
"89","blowtorch","6","Concrete",3,60521,931.45,347.37,29,-0.3479,0.7238,29,0.9355,31,4.93,24,5.541666667,1.473805092,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64345267648619,1.50514997831991,"Noun",9.94,"(4.71,6.72]","high"
"90","conditioner","2","Concrete",4,20856,859.1,352.67,29,-0.4328,0.7732,29,0.9355,31,4.21,23,5.130434783,1.324741753,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04532297878666,1.93449845124357,"Noun",7.68,"(4.71,6.72]","high"
"91","gondola","4","Concrete",3,40581,952.81,280.55,31,-0.0179,0.7969,31,0.9688,32,4.92,24,4.916666667,2.083405796,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57978359661681,1.38021124171161,"Noun",10.21,"(4.71,6.72]","high"
"92","house","3","Concrete",4,30867,671.47,229.49,30,-0.9362,0.6593,30,0.9677,31,5,23,5.782608696,1.677566466,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41854986204974,3.78110883572947,"Noun",3.16,"(4.71,6.72]","high"
"93","merchandise","9","Concrete",4,90856,964.92,325.66,26,0.0287,0.9775,26,0.8667,30,4.52,24,5.833333333,1.307725096,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39093510710338,2.32428245529769,"Noun",9.26,"(4.71,6.72]","high"
"94","mistress","8","Concrete",4,80811,918.52,331.27,29,-0.1326,1.0418,29,0.9355,31,4.22,27,5,1.860521019,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78318869107526,2.47421626407626,"Noun",11.72,"(4.71,6.72]","high"
"95","poster","8","Concrete",3,80582,825.42,267.14,31,-0.4633,0.943,31,1,31,4.66,24,5.583333333,1.558055272,NA,NA,NA,42,4.86,1.7,41,4.07,1.71,2.48572142648158,2.34044411484012,"Noun",8.12,"(4.71,6.72]","high"
"96","sherbet","3","Concrete",4,30875,1042.42,454.05,31,0.1798,1.1198,31,1,31,4.83,24,5.916666667,1.976308959,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47712125471966,1.25527250510331,"Noun",7,"(4.71,6.72]","high"
"97","sketchpad","10","Concrete",4,100844,908.37,477.79,30,-0.3741,0.9111,30,0.9688,32,4.86,25,5.36,1.704894914,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",8.84,"(4.71,6.72]","high"
"98","stocking","2","Concrete",1,20092,1069.96,362.46,28,0.0726,0.8938,28,0.9032,31,4.86,25,5.6,1.825741858,NA,NA,NA,59,5.8,1.76,27,4.63,1.64429428743875,2.13033376849501,2.03342375548695,"Noun",6.68,"(4.71,6.72]","high"
"99","triceps","6","Concrete",2,60307,886.53,223.21,30,-0.3677,0.5555,30,0.9677,31,4.46,25,5.52,1.917463602,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,1.14612803567824,"Noun",11.33,"(4.71,6.72]","high"
"100","waistcoat","9","Concrete",2,90291,848.37,246.95,30,-0.4064,0.7827,30,1,30,4.63,25,6.44,0.820568908,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27875360095283,1.14612803567824,"Noun",11.88,"(4.71,6.72]","high"
